url,name
https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B3%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0%D1%8F_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0,Добро_пожаловать_в_Википедию
https://ru.wikipedia.org/wiki/%D0%AE%D0%B3%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%B0%D1%80%D0%BC%D0%B8%D1%8F_%D0%BD%D0%B0_%D1%80%D0%BE%D0%B4%D0%B8%D0%BD%D0%B5,Югославская_армия_на_родине
"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D0%B8%D0%BD%D0%B5,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9",Левине_Евгений
https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BC%D0%B0%D1%82%D0%B8%D1%85%D0%B0,Саматиха
https://ru.wikipedia.org/wiki/%D0%A8%D0%B8%D1%84%D0%BE%D0%BD%D0%B0%D0%B4,Шифонад
https://pythonworld.ru/numpy/2.html,NumPy_часть_2_базовые_операции_над_массивами
